session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ahosr93r,1,7m52afu6,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,2,espz8kdk,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,3,i3q8rdlg,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,4,9varpwsl,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,5,comjjap2,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,6,grzk7t4j,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,7,2a57mkrx,0,,InitializeParticipant,1780994699,1,0,0
ahosr93r,8,8gd3793t,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,9,pj0tky4n,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,10,hapbqcq1,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,11,usmgmves,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,12,sp2jqls4,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,13,ozjziflj,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,14,nnn3u3ee,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,15,kzsxshpe,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,16,1os08k1l,0,,InitializeParticipant,1780994700,1,0,0
ahosr93r,17,zu7f4eup,0,,InitializeParticipant,1780994700,1,0,0
